file_path,file_size,sheet_count,max_rows,max_cols,total_cells,non_empty_cells,numeric_cell_count,string_cell_count,formula_count,hyperlink_count,avg_cell_length,entropy_of_text,base64_pattern_count,hex_pattern_count,has_macro,remote_template_present,ocr_extracted_text_length,preview_image_text_entropy,deceptive_keywords_count_ocr,macro_line_count,macro_procedure_count,macro_chr_count,macro_string_function_count,macro_arithmetic_operator_count,macro_concatenation_count,macro_callbyname_count,macro_comment_lines,macro_average_line_length,macro_token_count,macro_count,uses_file_api,uses_network_api,uses_process_api,merged_cells_count,hidden_sheets_count,protected_sheets_count,named_ranges_count,empty_sheet_count,rich_text_formatting_count,macro_count_parentheses,macro_count_assignments,macro_max_line_length,macro_max_string_literals,macro_max_arithmetic_ops,macro_max_concat_ops,macro_vocab_size,preview_image_width,preview_image_height,label
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5543.xlsx,359437,3,2780,8,37087,31761,10743,21018,0,0,11.07663486666037,5.748030097067862,0,0,0,1,0,0,0,31761,0,105,0,11103,0,0,0,11.07663486666037,15379,0,1,0,1,0,0,0,0,0,0,0,0,37,0,2,0,15379,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8266.xlsx,412379,3,2655,19,48379,37176,12434,24742,2,0,11.0982623197762,5.752096752952538,0,0,0,1,0,0,0,37176,0,107,0,12882,0,0,0,11.0982623197762,16227,0,1,0,1,0,0,0,0,0,0,4,2,38,0,2,0,16227,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/d6c5b985f9ce201325c0e800d83e0200468c8f1a3607292d3fb4cb474159ca73.xls,338944,3,138,135,21346,458,333,125,0,0,3.70524017467248,3.67050546870998,0,0,0,0,0,0,0,458,0,0,0,6,0,0,0,3.70524017467248,220,0,1,0,1,0,0,0,0,0,0,0,0,31,0,4,0,220,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/7d6fc1b61d7ac3c1a6229baac60160809399cf67980a862f733f1ad47c42a1cc.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7134.xlsx,128912,2,2726,3,11119,9487,3185,6302,0,0,11.09750184462949,5.737719532756578,0,0,0,1,0,0,0,9487,0,21,0,3468,0,0,0,11.09750184462949,8273,0,1,0,1,0,0,0,0,0,0,0,0,39,0,2,0,8273,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/65ebe5a2cd3b0b8c3af7224c54454f8f9e7d172e2ddf8b4c0bafaa46bee11a4f.xlsx,4020736,5,59,29,569,332,14,318,0,0,18.4156626506024,5.24257191212539,0,0,0,0,0,0,0,333,4,0,0,124,3,0,0,18.3573573573573,507,0,0,0,0,0,0,0,0,0,0,56,0,167,0,3,1,507,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7112.xlsx,640680,3,2869,16,76372,59208,19712,39496,3,0,11.1406059991893,5.747515211045799,0,0,0,1,0,0,0,59208,0,188,0,20931,0,0,0,11.1406059991893,18628,0,1,0,1,0,0,0,0,0,0,6,3,40,0,2,0,18628,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/2fedd40e83f6a524ce3537e41f66370fa76d664dacd6fd81e9a0750dfcc012a7.xlsx,105503,7,37,20,1383,69,2,67,57,0,57.6521739130434,5.16785695173511,0,0,0,16,0,0,0,69,0,0,0,70,299,0,0,57.6521739130434,224,0,0,0,0,0,6,0,7,1,0,137,68,1907,47,6,138,224,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/39d33b3fb921e4888802e1f34dc898a75de373d562bbb11d02a5483dd2ec69a9.xlsx,83228,11,220,20,14990,751,7,744,0,0,198.687083888149,4.66305412533262,0,0,0,0,0,0,0,751,0,0,39,524,0,0,0,198.687083888149,1934,0,0,1,1,0,0,0,0,0,0,0,0,604,4,6,0,1934,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/1e64b8297a042c98da59fe99edbe572b92232219feaccd9c4adbc5e138b4755d.xlsx,111616,4,38,20,1272,65,3,62,0,0,9.86153846153846,4.55600582410972,0,0,0,0,0,0,0,65,0,0,0,29,83,0,0,9.86153846153846,100,0,0,0,0,0,0,0,0,0,0,4,1,105,41,6,19,100,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/0a5cc2b92b228a835529cc7fa4fe679ebabedd3166e10b19c80c5f4d6795f4f1.xlsx,47738,7,37,19,1585,95,12,83,64,0,34.9578947368421,5.39092271247107,0,0,0,16,0,0,0,95,0,0,0,80,209,0,0,34.9578947368421,176,0,0,0,0,0,6,0,8,1,0,145,72,1656,12,6,152,176,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/5abac8d1ba64a06516989ecdb9f1a4c2a1a27dd4fbbba13e7bf09bde39ad24cb.xlsx,137728,1,85,10,850,9,1,8,0,0,315.777777777777,4.644196042464,2,0,0,0,0,0,0,9,0,0,0,8,1,0,0,315.777777777777,37,0,0,0,1,0,0,0,0,0,0,0,0,1411,0,8,1,37,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/ad4281d00bf65f6162187a2e7954abcc8a7e52b49f83ffd523cf3e85e69873db.xlsx,105503,7,37,20,1383,69,2,67,57,0,57.6521739130434,5.16785695173511,0,0,0,16,0,0,0,69,0,0,0,70,299,0,0,57.6521739130434,224,0,0,0,0,0,6,0,7,1,0,137,68,1907,47,6,138,224,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5702.xlsx,36663,1,174,18,3132,2720,867,1853,0,0,11.04007352941177,5.75120213785766,0,0,0,1,0,0,0,2720,0,6,0,981,0,0,0,11.04007352941177,3377,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,0,3377,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9682.xlsx,228661,2,1593,17,23912,20455,6735,13720,0,0,11.19750672207284,5.749061342589538,0,0,0,1,0,0,0,20455,0,45,0,7061,0,0,0,11.19750672207284,12648,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,12648,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2046.xlsx,493334,3,2668,19,57260,46346,15480,30866,2,0,11.10859621110775,5.74926109165008,0,0,0,1,0,0,0,46346,0,150,0,16151,0,0,0,11.10859621110775,17488,0,1,0,1,0,0,0,0,0,0,4,2,40,0,2,0,17488,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4323.xlsx,453904,3,2869,19,53107,41131,13623,27508,2,0,11.22063650288104,5.754651224996015,0,0,0,1,0,0,0,41131,0,132,0,14328,0,0,0,11.22063650288104,16796,0,1,0,1,0,0,0,0,0,0,4,2,38,0,2,0,16796,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e726af8da9ed7ae7c320568ce9aefffe1b9343c3818871ce936e5a4aa0b1b716.xlsx,96961,2,26,8,208,47,5,42,0,0,12.0851063829787,4.90712207498947,0,0,0,0,0,0,0,47,0,0,0,3,0,0,0,12.0851063829787,56,0,0,0,0,0,0,0,0,0,0,4,0,60,0,1,0,56,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6472.xlsx,177696,2,2713,12,20070,14615,4829,9786,2,0,11.23694834074581,5.755225584868611,0,0,0,1,0,0,0,14615,0,47,0,5146,0,0,0,11.23694834074581,10683,0,1,0,0,0,0,0,0,0,0,4,2,36,0,2,0,10683,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1374.xlsx,463045,3,2822,17,50008,42852,14239,28613,0,0,11.15992252403622,5.748587041271593,0,0,0,1,0,0,0,42852,0,148,0,15014,0,0,0,11.15992252403622,17000,0,1,0,0,0,0,0,0,0,0,0,0,43,0,2,0,17000,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9843.xlsx,526612,4,1901,20,57811,49556,16701,32855,0,0,11.12926789894261,5.752278235688655,0,0,0,1,0,0,0,49556,0,144,0,17293,0,0,0,11.12926789894261,17874,0,1,0,1,0,0,0,0,0,0,0,0,40,0,2,0,17874,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e5c07b9837800a45bf716bffacfaaa047c7732b171ec66831da8744ea84058af.xlsx,78015,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/8c6d177bf7ee03b7c41c1920b60068b8a33132d18e102fc8b333c385205c73db.xlsx,145408,1,118,12,1416,13,1,12,0,0,295.692307692307,5.26903813583414,9,0,0,0,0,0,0,13,0,0,0,5,16,0,0,295.692307692307,92,0,0,0,1,0,0,0,0,0,0,8,10,2765,18,2,14,92,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/4beffc9e587df3fc1f3a755c1775efd86078839e4bd02c56c842f83ff458a35f.xlsx,147188,10,37,20,1782,83,3,80,67,0,44.0481927710843,4.97634779067022,0,0,0,19,0,0,0,83,0,0,0,70,238,0,0,44.0481927710843,184,0,0,0,0,0,9,0,8,1,0,160,81,1848,12,6,158,184,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1127.xlsx,147663,1,1239,13,16107,12818,4223,8595,1,0,11.17483226712436,5.760450987244896,0,0,0,1,0,0,0,12818,0,44,0,4578,0,0,0,11.17483226712436,9908,0,1,0,0,0,0,0,0,0,0,2,1,39,0,2,0,9908,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/59d3b1810f177e068eca7fee9558eac4412135482403fff89cc81b0688530c0b.xlsx,155136,1,103,11,1133,10,1,9,0,0,472.4,5.15802363145568,9,0,0,0,0,0,0,10,0,0,0,5,16,0,0,472.4,89,0,0,0,1,0,0,0,0,0,0,8,10,3627,18,2,14,89,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e9b3ea55eef1d5d5ce5eca7d978e90061635fe2d8498c798c8fcb689cf1a5d6e.xls,338944,3,138,135,21346,458,333,125,0,0,3.70742358078602,3.67370519611743,0,0,0,0,0,0,0,458,0,0,0,6,0,0,0,3.70742358078602,221,0,1,0,1,0,0,0,0,0,0,0,0,32,0,4,0,221,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/03ffccc252127ed78ac47d72cc2108760a84bab5c2dcd1e0a66424985fc832d2.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/c075b81614cd6c4419dc0f1a59f3fbed5cbc41c5aadc2dea3a6da3c073d5985f.xlsx,123904,1,107,17,1819,14,1,13,0,0,327.785714285714,5.33583444058019,13,0,0,0,0,0,0,14,0,0,0,5,16,0,0,327.785714285714,92,0,0,0,1,0,0,0,0,0,0,8,12,3122,18,2,14,92,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9850.xlsx,569594,2,2568,16,62351,53364,17782,35582,0,0,11.15274342253204,5.75106220370493,0,0,0,1,0,0,0,53364,0,172,0,18713,0,0,0,11.15274342253204,18166,0,1,0,1,0,0,0,0,0,0,0,0,38,0,2,0,18166,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/18cdd9ebc1709c6df1a0f3c922e3891dfef57d133084e9ea7853485bb76a2d9b.xls,129536,4,37,21,1334,78,9,69,0,0,11.3333333333333,4.26218108252369,0,0,0,0,0,0,0,78,0,0,0,38,139,0,0,11.3333333333333,94,0,0,0,0,0,0,0,0,0,0,4,1,151,63,7,30,94,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2675.xlsx,783220,4,2068,19,87360,74824,25140,49684,0,0,11.14562172564952,5.753438661816391,0,0,0,1,0,0,0,74824,0,252,0,26419,0,0,0,11.14562172564952,19485,0,1,0,1,0,0,0,0,0,0,0,0,39,0,2,0,19485,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/1c832259284d90db687df607b693719a5fcc28e0b131406eed1767e88233b33d.xlsx,148992,1,118,12,1416,12,1,11,0,0,328.916666666666,5.26399033104856,9,0,0,0,0,0,0,12,0,0,0,5,16,0,0,328.916666666666,91,0,0,0,1,0,0,0,0,0,0,8,10,2869,18,2,14,91,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3502.xlsx,512674,2,2828,21,59392,48531,16241,32290,1,0,11.09222970884589,5.748986063607924,0,0,0,1,0,0,0,48531,0,156,0,16915,0,0,0,11.09222970884589,17686,0,1,0,1,0,0,0,0,0,0,2,1,40,0,2,0,17686,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/637dd7cb5c579d38f6e17ed3befe1b5852a2e49d2a1cc1428ba2d290bbf60c94.xlsx,49117,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1032.xlsx,60711,1,778,7,5446,4639,1550,3089,0,0,11.15477473593447,5.746206336432075,0,0,0,1,0,0,0,4639,0,27,0,1598,0,0,0,11.15477473593447,5147,0,1,0,0,0,0,0,0,0,0,0,0,42,0,2,0,5147,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/ec12e927e193005a827df630e66929e18666f48a5c2466af0a5720a7ccc242cb.xls,338944,3,418,244,104210,385,279,106,0,0,3.7012987012987,3.69227229607038,0,0,0,0,0,0,0,385,0,0,0,6,0,0,0,3.7012987012987,199,0,1,0,1,0,0,0,0,0,0,0,0,31,0,4,0,199,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3054.xlsx,76084,1,1369,6,8214,5859,2004,3855,1,0,11.01501962792285,5.732410242949974,0,0,0,1,0,0,0,5859,0,14,0,2073,0,0,0,11.01501962792285,6016,0,1,0,1,0,0,0,0,0,0,2,1,37,0,2,0,6016,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8737.xlsx,195634,4,2374,8,23303,15595,5185,10410,4,0,11.1135620391151,5.756739162422738,0,0,0,1,0,0,0,15595,0,47,0,5407,0,0,0,11.1135620391151,11031,0,1,0,1,0,0,0,0,0,0,8,4,36,0,2,0,11031,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4624.xlsx,14467,1,364,2,728,623,194,429,0,0,10.95024077046549,5.733634987309369,0,0,0,1,0,0,0,623,0,3,0,248,0,0,0,10.95024077046549,943,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,943,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/5d5b57f4773da8047fbd96ab5cbb8b1612dbb51093c06ad4a2d562e3c3ffdfff.xlsx,154112,1,117,11,1287,10,0,10,0,0,409.9,5.24187553330775,9,0,0,0,0,0,0,10,0,0,0,5,16,0,0,409.9,89,0,0,0,1,0,0,0,0,0,0,8,11,2957,18,2,14,89,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6948.xlsx,296422,4,1454,17,34008,26737,8995,17742,3,0,11.1081647155627,5.742454161312454,0,0,0,1,0,0,0,26737,0,85,0,9524,0,0,0,11.1081647155627,14328,0,1,0,1,0,0,0,0,0,0,6,3,44,0,2,0,14328,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1028.xlsx,654933,3,2752,21,77778,61650,20699,40951,3,0,11.05711273317113,5.743079811183724,0,0,0,1,0,0,0,61650,0,221,0,21894,0,0,0,11.05711273317113,18846,0,1,0,0,0,0,0,0,0,0,8,3,38,0,2,0,18846,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8957.xlsx,516048,3,2540,13,55429,47619,15974,31645,0,0,11.10500010500011,5.751168923127211,0,0,0,1,0,0,0,47619,0,167,0,16647,0,0,0,11.10500010500011,17573,0,1,0,1,0,0,0,0,0,0,0,0,40,0,2,0,17573,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7034.xlsx,388847,1,2351,19,44669,36190,12036,24154,1,0,11.13843603205305,5.741607778082598,0,0,0,1,0,0,0,36190,0,118,0,12821,0,0,0,11.13843603205305,16138,0,1,0,1,0,0,0,0,0,0,6,1,37,0,2,0,16138,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8359.xlsx,422693,1,2549,18,45882,39410,13187,26223,0,0,11.16168485156052,5.751564456594809,0,0,0,1,0,0,0,39410,0,125,0,13793,0,0,0,11.16168485156052,16602,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,16602,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5953.xlsx,514781,4,2560,21,60872,47256,15698,31558,4,0,11.14685965803284,5.745535918139018,0,0,0,1,0,0,0,47256,0,163,0,16674,0,0,0,11.14685965803284,17575,0,1,0,1,0,0,0,0,0,0,8,4,39,0,2,0,17575,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/14074dfc74a20c9e434fa572ef816a49a0abef40baa955c5090065e1f3eeda47.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/aecd10bb39ffd845053930233bb00341eca304ee7502a23b06133e74f5b8853f.xls,97792,6,50,22,2856,101,9,92,0,0,5.71287128712871,5.30454202982389,0,0,0,0,0,0,0,101,0,0,0,47,1,0,0,5.71287128712871,80,0,0,0,0,0,0,0,0,0,0,6,1,56,3,6,1,80,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3722.xlsx,29034,1,278,8,2224,1913,629,1284,0,0,11.36121275483534,5.782535424330318,0,0,0,1,0,0,0,1913,0,9,0,635,0,0,0,11.36121275483534,2607,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,2607,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/c2c1f5ceb5324379dc1c69a99de91df9d5a7484b151ebe0110d33216a5d87bd9.xlsx,94222,1,115,12,1380,11,0,11,0,0,383.545454545454,5.27406674905978,9,0,1,9,0,0,0,11,0,0,0,5,16,0,0,383.545454545454,93,1,0,0,1,0,0,0,0,0,0,8,10,2971,18,2,14,93,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/572292c2347f6a033742ba298463740a657999c98eb8928b5b37f1bc9fd773e4.xlsx,1260266,5,30,10,540,27,11,16,0,0,9.0,5.20650288772014,0,0,0,0,0,0,0,27,0,0,0,8,0,0,0,9.0,26,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,0,26,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_626.xlsx,961971,4,2062,20,114286,92494,30641,61853,4,0,11.16254027288257,5.75118961898213,0,0,0,1,0,0,0,92494,0,329,0,32733,0,0,0,11.16254027288257,20152,0,1,0,1,0,0,0,0,0,0,8,4,43,0,2,0,20152,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_98.xlsx,439407,3,2007,16,51431,40642,13552,27090,3,0,11.11625904236996,5.750981200291775,0,0,0,1,0,0,0,40642,0,151,0,14156,0,0,0,11.11625904236996,16816,0,1,0,1,0,0,0,0,0,0,6,3,42,0,2,0,16816,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/35ca2674d7dde67a10d51d9b8d5b17839c54568663daa79d39bfb288d8c2446d.xlsx,155136,1,117,12,1404,10,0,10,0,0,413.4,5.24784908210669,12,0,0,0,0,0,0,10,0,0,2,5,16,0,0,413.4,78,0,0,0,1,0,0,0,0,0,0,6,11,3080,14,2,14,78,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/1480e6274ac1f5cd501a956a7b29888e39ad0d81323796c1eb9abd8757735f83.xlsx,148484,4,37,20,1256,66,4,62,0,0,11.1666666666666,4.49261109728116,0,0,0,0,0,0,0,66,0,0,0,27,100,0,0,11.1666666666666,110,0,0,0,0,0,0,0,0,0,0,4,1,125,47,6,22,110,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9437.xlsx,331044,2,2063,17,38215,30159,10064,20095,2,0,11.07162041181737,5.742792578474137,0,0,0,1,0,0,0,30159,0,88,0,10688,0,0,0,11.07162041181737,15070,0,1,0,0,0,0,0,0,0,0,4,2,42,0,2,0,15070,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/2b95fb85503af2c94caa283c10207ff4e53891afebe5c44449a27165d49f4af1.xls,338944,3,411,227,95515,385,279,106,0,0,3.69350649350649,3.68239654940616,0,0,0,0,0,0,0,385,0,0,0,6,0,0,0,3.69350649350649,199,0,1,0,1,0,0,0,0,0,0,0,0,28,0,4,0,199,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4819.xlsx,332773,4,2471,20,38843,29270,9861,19409,2,0,11.14198838401093,5.759418329893311,0,0,0,1,0,0,0,29270,0,95,0,10084,0,0,0,11.14198838401093,14865,0,1,0,1,0,0,0,0,0,0,4,2,37,0,2,0,14865,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/a96243dadb210e232b8447530d4c16b4033bb542486e8920b6aa2a786261ffb4.xlsx,102369,5,31,20,1174,64,0,64,53,0,47.875,5.13371567158432,0,0,0,14,0,0,0,64,0,0,0,69,190,0,0,47.875,148,0,0,0,0,0,4,0,7,1,0,121,60,1538,12,6,125,148,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7160.xlsx,539418,3,2079,19,59226,50710,16889,33821,0,0,11.12478801025439,5.75243636210847,0,0,0,1,0,0,0,50710,0,152,0,17682,0,0,0,11.12478801025439,17841,0,1,0,0,0,0,0,0,0,0,0,0,37,0,2,0,17841,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/b7f48e6e962f33fe40a26020daedd94921a0a52b08abab58651aad827ecb7056.xls,338944,3,133,54,9400,384,279,105,0,0,3.63020833333333,3.63193677438628,0,0,0,0,0,0,0,384,0,0,0,2,0,0,0,3.63020833333333,193,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,193,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3711.xlsx,154699,4,2034,7,14191,12191,4053,8138,0,0,11.21368222459191,5.756972818968261,0,0,0,1,0,0,0,12191,0,47,0,4237,0,0,0,11.21368222459191,9686,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,9686,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3106.xlsx,163050,4,861,18,16703,14306,4742,9564,0,0,11.11121207884804,5.747241161747469,0,0,0,1,0,0,0,14306,0,50,0,5053,0,0,0,11.11121207884804,10583,0,0,0,0,0,0,0,0,0,0,2,0,37,0,2,0,10583,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_739.xlsx,164915,2,718,20,17932,14612,4817,9795,2,0,11.2030522857925,5.745471911944045,0,0,0,1,0,0,0,14612,0,39,0,5225,0,0,0,11.2030522857925,10749,0,1,0,1,0,0,0,0,0,0,4,2,37,0,2,0,10749,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e41862e6cf7c3206fe699b624046c6d3f7ecd59fce0ddca1aadcc87b30545949.xls,93184,6,50,22,2851,101,9,92,0,0,5.91089108910891,5.21234422444554,0,0,0,0,0,0,0,101,0,0,0,45,1,0,0,5.91089108910891,81,0,0,0,0,0,0,0,0,0,0,6,1,52,3,6,1,81,0,0,1
